did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,inference_mean,inference_median,inference_std,inference_min,inference_max,end_to_end_mean,end_to_end_median,count,mean_metric
23381,dresses-sales,hydra,99,12,972,49,0.016455363209048907,0.016406907700002193,0.0004627431246867535,0.015878355130553246,0.018233658745884895,0.05834190911302964,0.05800475366413593,75,0.5016490340232849
23381,dresses-sales,looped_transformer_6physical_core4x2,99,12,972,49,0.007636805189152559,0.00757503230124712,0.00024250316786755447,0.0073628295212984085,0.008651983924210072,0.04841894603023927,0.04832621570676565,75,0.5133025646209717
23381,dresses-sales,tabpfn,99,12,972,49,0.008880610925455888,0.008867241442203522,0.00023744365158419526,0.008572682738304138,0.009829805232584476,0.050895655217270054,0.05074313469231129,75,0.5092024087905884
40966,MiceProtein,hybrid_8l,552,77,972,276,0.025236691658695538,0.025148880667984486,0.0003064862555389019,0.025027049705386162,0.027490956708788872,0.32251697722822426,0.3064240012317896,75,1.0
40966,MiceProtein,hydra,552,77,972,276,0.03776469146211942,0.03770351782441139,0.00014792096414344735,0.037629786878824234,0.03858996834605932,0.3296358947083354,0.31141146924346685,75,0.9977044463157654
40966,MiceProtein,looped_transformer_6physical_core4x2,552,77,972,276,0.0305255871762832,0.030446698889136314,0.00019464278142379958,0.03033833298832178,0.03164476715028286,0.32827244701484837,0.30732390470802784,75,0.9999962210655212
40966,MiceProtein,tabpfn,552,77,972,276,0.03610473896066348,0.03603041730821133,0.0001758732129106534,0.035900020971894264,0.03684411849826574,0.3321368360891938,0.31219417322427034,75,1.0
40975,car,hybrid_8l,1728,6,972,512,0.029154324556390443,0.02898047026246786,0.0007596716204503907,0.028887303546071053,0.034718400798738,0.07434856663147608,0.06712160725146532,75,0.9845752716064453
40975,car,hydra,1728,6,972,512,0.04374625351279974,0.04363024700433016,0.0004613421058055418,0.04353857319802046,0.047059014439582825,0.09792075584332148,0.08359430730342865,75,0.9465188980102539
40975,car,looped_transformer_6physical_core4x2,1728,6,972,512,0.03426041466494401,0.03410129249095917,0.0007122810893876924,0.033972157165408134,0.039944653399288654,0.08023534505317609,0.07319869101047516,75,0.98311368227005
40975,car,tabpfn,1728,6,972,512,0.040632659172018366,0.04042121581733227,0.0010262817373154329,0.040269529446959496,0.048952741548419,0.09159420173615217,0.08050527516752481,75,0.9874048352241516
40982,steel-plates-fault,hybrid_8l,1941,27,972,512,0.0411935014401873,0.04191124998033047,0.0016785813846841673,0.03481581620872021,0.04423162620514631,0.17520389517148335,0.16612056083977222,75,0.9508860945701599
40982,steel-plates-fault,hydra,1941,27,972,512,0.06324880838394165,0.06427701562643051,0.0024537687152937225,0.05373419262468815,0.06754003930836916,0.19695739414542912,0.1895246058702469,75,0.9196940779685974
40982,steel-plates-fault,looped_transformer_6physical_core4x2,1941,27,972,512,0.046957793359955154,0.04759224411100149,0.0017000981472704729,0.039669111371040344,0.04937888868153095,0.17897741813212634,0.17191046196967363,75,0.9508338451385498
40982,steel-plates-fault,tabpfn,1941,27,972,512,0.05557217601686716,0.05648384056985378,0.002255475876045937,0.04700861964374781,0.060831218026578426,0.19167236983776093,0.18178594298660755,75,0.955334997177124
40994,climate-model-simulation-crashes,hybrid_8l,540,18,972,270,0.012989786639809608,0.012644337490200996,0.0008146028815767191,0.012293252162635326,0.01631531212478876,0.08991486575454473,0.08175644464790821,75,0.943306851387024
40994,climate-model-simulation-crashes,hydra,540,18,972,270,0.017754396125674247,0.017335105687379837,0.0016861549725608262,0.01682195346802473,0.027563263662159443,0.09776811848084131,0.0878343004733324,75,0.9342594385147095
40994,climate-model-simulation-crashes,looped_transformer_6physical_core4x2,540,18,972,270,0.014650629460811615,0.01451293844729662,0.00033151029324332017,0.014403260312974453,0.016694151796400547,0.09099477240194877,0.08174529392272234,75,0.9409520864486695
40994,climate-model-simulation-crashes,tabpfn,540,18,972,270,0.017342902657886346,0.017166093923151493,0.00041097357453670914,0.01700179371982813,0.019351596012711525,0.09639969199895859,0.08642554190009832,75,0.9410526037216187
