did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
11,balance-scale,hydra,625,4,972,312,1,6,ok,,0.04672661889344454,0.022287074476480484,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,6,ok,,0.04579904209822416,0.020129487849771976,0.9993955492973328
11,balance-scale,tabpfn,625,4,972,312,1,7,ok,,0.043503924272954464,0.020090945065021515,0.9993955492973328
11,balance-scale,hydra_small,625,4,972,312,1,7,ok,,0.1472726846113801,0.11242555268108845,0.9973443746566772
11,balance-scale,hybrid_8l,625,4,972,312,1,7,ok,,0.041419182904064655,0.014566939324140549,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,7,ok,,0.04585489630699158,0.021780326031148434,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,8,ok,,0.03758891671895981,0.014524037018418312,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,8,ok,,0.13852886855602264,0.1122849564999342,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,8,ok,,0.044240367598831654,0.02030836697667837,0.9993955492973328
11,balance-scale,hydra,625,4,972,312,1,8,ok,,0.0458084587007761,0.021950166672468185,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,9,ok,,0.03843206446617842,0.01461371872574091,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,9,ok,,0.04582849703729153,0.021782188676297665,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,9,ok,,0.13779807556420565,0.11212513409554958,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,9,ok,,0.043585898354649544,0.02015778236091137,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,10,ok,,0.03724868223071098,0.014649555087089539,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,10,ok,,0.044930124655365944,0.02174586057662964,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,10,ok,,0.13812590669840574,0.11246974673122168,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,10,ok,,0.04488932806998491,0.0201190784573555,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,11,ok,,0.036870064213871956,0.014469143003225327,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,11,ok,,0.13723781239241362,0.11216479912400246,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,11,ok,,0.04370766971260309,0.02028823923319578,0.9993955492973328
11,balance-scale,hydra,625,4,972,312,1,11,ok,,0.045015386305749416,0.021734097972512245,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,12,ok,,0.1416821125894785,0.11247926484793425,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,12,ok,,0.09158394578844309,0.02299355249851942,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,12,ok,,0.04544405918568373,0.02045611571520567,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,12,ok,,0.039163961075246334,0.015159632079303265,0.9993098974227905
11,balance-scale,tabpfn,625,4,972,312,1,13,ok,,0.07444899156689644,0.02036374155431986,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,13,ok,,0.041469850577414036,0.015741774812340736,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,13,ok,,0.04645071644335985,0.02184965554624796,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,13,ok,,0.13883366528898478,0.11236307490617037,0.9973443746566772
11,balance-scale,hybrid_8l,625,4,972,312,1,14,ok,,0.03845433611422777,0.014636370353400707,0.9993098974227905
11,balance-scale,tabpfn,625,4,972,312,1,14,ok,,0.04482111893594265,0.020172438584268093,0.9993955492973328
11,balance-scale,hydra,625,4,972,312,1,14,ok,,0.052147950045764446,0.022034035995602608,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,14,ok,,0.14149991795420647,0.1124394591897726,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,15,ok,,0.045598071068525314,0.021805552765727043,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,15,ok,,0.04158906638622284,0.01451953873038292,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,15,ok,,0.1391990790143609,0.11251788772642612,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,15,ok,,0.04504134599119425,0.020341990515589714,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,16,ok,,0.0384310819208622,0.01491587981581688,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,16,ok,,0.13880757708102465,0.11218135058879852,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,16,ok,,0.04614127054810524,0.0218066843226552,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,16,ok,,0.04422450810670853,0.020260614342987537,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,17,ok,,0.03790429327636957,0.014607095159590244,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,17,ok,,0.13837057817727327,0.11225186381489038,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,17,ok,,0.0446966327726841,0.02026101667433977,0.9993955492973328
11,balance-scale,hydra,625,4,972,312,1,17,ok,,0.045999420806765556,0.021862370893359184,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,18,ok,,0.04594093933701515,0.014554656110703945,0.9993098974227905
11,balance-scale,tabpfn,625,4,972,312,1,18,ok,,0.04409683682024479,0.020217164419591427,0.9993955492973328
11,balance-scale,hydra_small,625,4,972,312,1,18,ok,,0.13833212666213512,0.11223444156348705,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,18,ok,,0.04893845971673727,0.021804620511829853,0.9934437274932861
11,balance-scale,hydra,625,4,972,312,1,19,ok,,0.045767512172460556,0.021797657944262028,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,19,ok,,0.04409343935549259,0.0201457180082798,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,19,ok,,0.03810771834105253,0.0148005411028862,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,19,ok,,0.13848875276744366,0.11234508082270622,0.9973443746566772
11,balance-scale,hydra_small,625,4,972,312,1,20,ok,,0.13849437423050404,0.11220070719718933,0.9973443746566772
11,balance-scale,hybrid_8l,625,4,972,312,1,20,ok,,0.037915004417300224,0.014560987241566181,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,20,ok,,0.045912385918200016,0.021950356662273407,0.9934437274932861
11,balance-scale,tabpfn,625,4,972,312,1,20,ok,,0.044039937667548656,0.020103477872908115,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,21,ok,,0.03759261313825846,0.014562089927494526,0.9993098974227905
